,tweet_id,text,location_mentions
9694,ID_783754133237030915,"#HurricaneMatthew pounded #Haiti Death Toll from #Hurricane has reached 11 Matthew damaged roads , bridges & phone lines","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 27, 'end_offset': 32}]"
9695,ID_783646636090265600,#HurricaneMatthew: Damage to water & sanitation infrastructure could put children at greater risk of #Cholera,[]
9696,ID_783841170367459328,Terrible! Give to the #Red Cross or any disaster relief #charity you trust,[]
9697,ID_783675643112415234,Hurricane Matthew moves into Bahamas after it inflicted heavy damage on southwest Haiti.,"[{'text': 'Bahamas', 'type': 'Island', 'start_offset': 29, 'end_offset': 36}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 82, 'end_offset': 87}]"
9698,ID_783439548911091712,RT @nickxvillaz: people are already dead in cuba and haiti and some of yall are still hoping a hurricane comes through just so you get a d,"[{'text': 'cuba', 'type': 'Country', 'start_offset': 44, 'end_offset': 48}, {'text': 'haiti', 'type': 'Country', 'start_offset': 53, 'end_offset': 58}]"
9699,ID_783697831521554433,OXFAM: The link to donate is at the bottom. Hope youll do the same.  via @OxfamAmerica,[]
9700,ID_783460222383697920,"Just ordered a shirt to help @MackAlexander20 donate to Haiti, hope your family is all okay and was safe during the hurricane ὤCἿC","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 56, 'end_offset': 61}]"
9701,ID_783536308337672192,"RT @peterfacinelli: In light of the Hurricane Matthew destruction in Haiti, please go to MIMSI website () and donate","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 69, 'end_offset': 74}]"
9702,ID_783856858180231168,Im raising money for Haiti needs after hurricane Matthew. Click to Donate:  via @gofundme,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 21, 'end_offset': 26}]"
9703,ID_784649253524123648,RT @BlueHamilton: What I see coming out of Haiti is heartbreaking. Time to donate!,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 43, 'end_offset': 48}]"
9704,ID_783446899512664064,Hurricane Matthew hits Haiti; Missionaries ask for help,"[{'text': 'Haiti', 'type': 'Island', 'start_offset': 23, 'end_offset': 28}]"
9705,ID_783446705509367809,Food for the Poor and City of Miami calling for donations to send to hurricane-battered Haiti,"[{'text': 'Miami', 'type': 'City/town', 'start_offset': 30, 'end_offset': 35}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 88, 'end_offset': 93}]"
9706,ID_783923193862119424,"The US is sending relief supplies to Haiti, where at least 10 people have died from Hurricane Matthew. Listen:","[{'text': 'US', 'type': 'Country', 'start_offset': 4, 'end_offset': 6}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 37, 'end_offset': 42}]"
9707,ID_783496827081547776,It sucks that Haiti got hit by hurricane Matthew Didnt Haiti also get destroyed by a tsunami or something? I honestly wish I could help!,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 55, 'end_offset': 60}]"
9708,ID_783605910723817472,@khjelmgaard Haiti damage bad enough already; 11+ dead so far.,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 13, 'end_offset': 18}]"
9709,ID_783995503595827200,Hurricane Matthew kills 39 as Haiti death toll rises: PORT-AU-PRINCE (Reuters) - Hurricane Matthew  #news #Reuters,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 30, 'end_offset': 35}]"
9710,ID_783598888322084864,HAITI: Death toll mounts in Haiti as Hurricane Matthew takes aim at Bahamas  via @FRANCE24,"[{'text': 'HAITI', 'type': 'Country', 'start_offset': 0, 'end_offset': 5}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 28, 'end_offset': 33}, {'text': 'Bahamas', 'type': 'Country', 'start_offset': 68, 'end_offset': 75}]"
9711,ID_783455450565967876,Hurricane Matthew has now destroyed the bridge that connects Port-au-Prince to south Haiti #J215001B,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 85, 'end_offset': 90}]"
9712,ID_783593430031093761,Google News US: Hurricane Matthew: Thousands displaced in Haiti - BBC News: Washington PostHurrican  #News #US,"[{'text': 'Haiti', 'type': 'Island', 'start_offset': 58, 'end_offset': 63}, {'text': 'Washington', 'type': 'State', 'start_offset': 76, 'end_offset': 86}]"
9713,ID_783403922677313536,RT @realkingrobbo: Hurricane Mathew slams into Haiti. Property damage and loss of life expected. #TrumpTrain #Trump2016 #MAGA /,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 47, 'end_offset': 52}]"
9714,ID_783433186248228864,My heart is breaking as Haiti is getting slammed by this hurricane. Many have died and lost their homes and its only the beginning. ❤️Ὁ9,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 24, 'end_offset': 29}]"
9715,ID_783723221312872448,Looking to help Hurricane survivors? Heres how you can help those affected by Hurricane Matthew in Haiti -,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 99, 'end_offset': 104}]"
9716,ID_783885207514394624,Retweeted Al Jazeera News (@AJENews): Some 80% of homes in Haitis southern province destroyed as Hurricane,"[{'text': 'Haitis', 'type': 'Country', 'start_offset': 59, 'end_offset': 65}]"
9717,ID_783864123167608832,"Hurricane Matthew kills 26 in Caribbean on destructive path to U.S.: LES CAYES, Haiti/GUANTANAMO, Cuba (Reute","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 80, 'end_offset': 85}, {'text': 'Cuba', 'type': 'Country', 'start_offset': 98, 'end_offset': 102}]"
9718,ID_783813717414797312,ThankYouBernie: OBAMAS MESSAGE TO AMERICANS RE: HURRICANE MATTHEW: GO TO USAID TO DONATE TO HAITI  HAGOODMANAU,"[{'text': 'HAITI', 'type': 'Island', 'start_offset': 92, 'end_offset': 97}]"
9719,ID_783546675201802240,"RT @NBCNightlyNews: USS George Washington, USS Mesa Verde, USNS Comfort medical ship moving toward Haiti in case needed for hurricane disas","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 99, 'end_offset': 104}]"
9720,ID_783424137960251392,"At Least 1 Killed in Colombia As Jamaica, Cuba, and Haiti Brace For Hurricane Matthews Arrival","[{'text': 'Colombia', 'type': 'Country', 'start_offset': 21, 'end_offset': 29}, {'text': 'Jamaica', 'type': 'Country', 'start_offset': 33, 'end_offset': 40}, {'text': 'Cuba', 'type': 'Country', 'start_offset': 42, 'end_offset': 46}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 52, 'end_offset': 57}]"
9721,ID_783770397003034625,"#TheNewsClub Update: Hurricane Matthew blamed for 25 deaths, officials say; 19 in Haiti, 4 in Dominican Republic, 1","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 82, 'end_offset': 87}, {'text': 'Dominican Republic', 'type': 'Country', 'start_offset': 94, 'end_offset': 112}]"
9722,ID_783925689732988928,#Haiti: @KwaWouj working to reach people affected by #HurricaneMatthew but flooding limits access to worst hit areas,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 1, 'end_offset': 6}]"
9723,ID_783800614337777664,Hurricane Matthew: Three Ways You Can Help Children in Haiti @unicefusa,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 55, 'end_offset': 60}]"
9724,ID_783401321080627200,"Weve already seen deaths: Hurricane Matthew makes landfall in Haiti as a Category 4 storm, packing 145 mph winds","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 62, 'end_offset': 67}]"
9725,ID_783383583427821568,Watch Video #VPDebate #ClintonFoundation #Haiti $6B earthquake #USAID relief fund. US Tax payer $. Michelle Obama President Obama #Trump2016,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 42, 'end_offset': 47}, {'text': 'US', 'type': 'Country', 'start_offset': 83, 'end_offset': 85}]"
9726,ID_783684015052189697,"RT @EvaRubin_: after seeing how destroyed Haiti is after this hurricane, how can you be excited for one? lmao","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 42, 'end_offset': 47}]"
9727,ID_783853635423698944,I just seen aerial footage of the damage done in Haiti by Hurricane Matthew and Im hurting. My hearts goes out to them all.,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 49, 'end_offset': 54}]"
9728,ID_783994873338748930,Haiti rescue teams reach out to devastated areas cut off by massive hurricane: Just two days after one of the,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 0, 'end_offset': 5}]"
9729,ID_783707956131004417,How you can help Haiti recover from Hurricane Matthew: Hurricane Matthew — .. via  #Knowledge,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 17, 'end_offset': 22}]"
9730,ID_783653485162205185,"Mayor Regalado: starting tomorrow, all fire stations in City of Miami will be open for donations to help Haiti after hurricane. @nbc6","[{'text': 'Miami', 'type': 'City/town', 'start_offset': 64, 'end_offset': 69}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 105, 'end_offset': 110}]"
9731,ID_783639087563415553,"@GaylenKathleen @TeamTrump @HillaryClinton HAITI IS ONCE AGAIN DEVASTATED FROM A HURRICANE,I WONDER IF THE CLINTONS WILL BE TAKING DONATIONS","[{'text': 'HAITI', 'type': 'Country', 'start_offset': 43, 'end_offset': 48}]"
9732,ID_783395782930132992,"Hurricane Matthew pounded Haiti’s southern coast with deadly fury, wrecking homes and cutting off transportation","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 26, 'end_offset': 31}]"
9733,ID_783459062922883072,Hurricane Matthew: Church in Mobile raising money for relief efforts: The group had a trip to Haiti scheduled,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 94, 'end_offset': 99}]"
9734,ID_783418409186885632,"The poor people of Haiti, like they need more destruction after the earthquake and then taken advantage of by Crooked Hillary","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 19, 'end_offset': 24}]"
9735,ID_783395504466104320,RT @SMOOTH1Way: Hope the hurricane dont cause to much damage to Haiti & Jamaica ὤFἿE #StayBlessed,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 64, 'end_offset': 69}, {'text': 'Jamaica', 'type': 'Country', 'start_offset': 72, 'end_offset': 79}]"
9736,ID_784698429289164800,UK will provide £5m in aid to Hurricane Matthew victims in Haiti  via @yahooNewsUK,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 59, 'end_offset': 64}]"
9737,ID_783763641912864768,Hurricane Matthew Devastates Haiti; Red Cross Gets Ready for Massive Relief Operation along East Coast: WASHI,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 29, 'end_offset': 34}]"
9738,ID_783856039804403712,Photo credit: Obed Leopold - Post Hurricane #HaitiMatthew #LesCayes #Haiti - Les Cayes is terribly damaged. Part 2,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 69, 'end_offset': 74}, {'text': 'Les Cayes', 'type': 'District', 'start_offset': 77, 'end_offset': 86}]"
9739,ID_783402632836681729,T-Mobile Customers Can Call and Text Areas Impacted by Hurricane Matthew for Free  #HavServe #Haiti,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 94, 'end_offset': 99}]"
9740,ID_783609175532339200,Hurricane devastation in Haiti hits close to home for many in Hampton Roads  via @WTKR3,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 25, 'end_offset': 30}, {'text': 'Hampton Roads', 'type': 'City/town', 'start_offset': 62, 'end_offset': 75}]"
9741,ID_783956884248076288,Haiti starting to assess full damage from Hurricane Matthew’s wrath  #WorldNews #CARE,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 0, 'end_offset': 5}]"
9742,ID_783749514460925952,RT @fbnewswire: US Marines head for Haiti to help disaster relief effort in wake of Hurricane #Matthew,"[{'text': 'Haiti', 'type': 'Island', 'start_offset': 36, 'end_offset': 41}]"
9743,ID_783434913362042881,"Haiti-based LiveBeyond Providing Post-Hurricane Relief, Requests Food Assistance  (Christian Newswire)","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 0, 'end_offset': 5}]"
9744,ID_783411073470849024,@Americares is preparing to respond to Hurricane Matthew - Donate today!  @bsayreMerkleRMG @KentGrove,[]
9745,ID_783382723905945600,"U.S. & Haitian citizens are advised to locate shelter, monitor media reports, and follow all official instructions. #HurricaneMatthew","[{'text': 'U.S.', 'type': 'Country', 'start_offset': 0, 'end_offset': 4}, {'text': 'Haitian', 'type': 'Country', 'start_offset': 7, 'end_offset': 14}]"
9746,ID_783690655381938176,#Matthew #Haiti There will be real hunger in the weeks ahead. Pls donate now!   #neighbors,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 10, 'end_offset': 15}]"
9747,ID_783746165477023745,"RT @maburg512: SC orders 1Mil to evacuate. Meanwhile, #Matthew pummels Haiti, still recovering from a terrible 2010 earthquake","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 71, 'end_offset': 76}]"
9748,ID_783630628579409921,Sarasota non-profit plans trip to Haiti to aid victims in Hurricane Matthew aftermath,"[{'text': 'Sarasota', 'type': 'City/town', 'start_offset': 0, 'end_offset': 8}, {'text': 'Haiti', 'type': 'Country', 'start_offset': 34, 'end_offset': 39}]"
9749,ID_784649040575270912,If Hurricane Matthew comes back around and hits Florida again I honestly dont know what well do cause theres already so much damage,"[{'text': 'Florida', 'type': 'State', 'start_offset': 48, 'end_offset': 55}]"
9750,ID_783768863733350400,#Haiti needs help. #HaitiMatthew,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 1, 'end_offset': 6}]"
9751,ID_783454095252320260,but now theyre emergency being sent to Haiti to help with this hurricane :(,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 39, 'end_offset': 44}]"
9752,ID_783865904144666625,"26 people have been taken as Hurricane Matthew victims. If you have not evacuated, please consider doing so.",[]
9753,ID_783404082102931456,To give to Haiti Hurricane Relief on our website click the link in our bio!,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 11, 'end_offset': 16}]"
9754,ID_783649575097827328,"Beyond mountains there are mountains. If youre feeling helpless & hurting for this island that cant catch a break, donate to @PIH ἞D἟9❤️️",[]
9755,ID_783788611753902080,@HangEmHigh69 #TrumpPence16 Clinton Foundation accepting donations for Haiti Hurricane relief,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 71, 'end_offset': 76}]"
9756,ID_783556581447364613,RT @PaulPaino: Tonight I heard a pastor say this hurricane was a warning shot for Haiti to repent or else another earthquake is coming.,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 82, 'end_offset': 87}]"
9757,ID_783808212705406978,RT @News12WC: Salesian Mission seeks Haiti relief donations,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 37, 'end_offset': 42}]"
9758,ID_783445380088430592,RT @TimothyACooper: @drantbradley Dear white Christians. Donate to Haitian hurricane relief but dont plan mission trips to Haiti. Let Hait,"[{'text': 'Haiti', 'type': 'Island', 'start_offset': 123, 'end_offset': 128}]"
9759,ID_783395338409406464,"#Haiti - Thomassin, Ouest Dept. #Hurricane #Matthew damage from @MaxGLyron","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 1, 'end_offset': 6}]"
9760,ID_783469547420545025,Hurricane Matthew: at least seven feared dead as storm hits Haiti | World news | The Guardian,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 60, 'end_offset': 65}]"
9761,ID_784689218400518144,RT @JAYBLESSED: Hurricane Matthew: In Haiti the death toll stands at 842 but the US media does not seem to care,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 38, 'end_offset': 43}, {'text': 'US', 'type': 'Country', 'start_offset': 81, 'end_offset': 83}]"
9762,ID_783691309135507456,Donate items to Ja Red Cross for hurricane relief to Haiti. Act. Now. @WEChangeJA @WMWJamaica @pathopeyp @GKCares @JMMBGROUP @ncbja,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 53, 'end_offset': 58}]"
9763,ID_783757502718500864,Thoughts with Haiti as death toll from hurricane Matthew reach 17. ὡE,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 14, 'end_offset': 19}]"
9764,ID_783711464485969920,We are packing hygiene kits for Haiti this Saturday morning to help after Hurricane Matthew. Sign up here,"[{'text': 'Haiti', 'type': 'Country', 'start_offset': 32, 'end_offset': 37}]"
9765,ID_783845862510395393,Only 1% of the houses are standing now. Thats unreal.,[]
9766,ID_783696078487056384,"Florida too, 11 people dead..","[{'text': 'Florida', 'type': 'State', 'start_offset': 0, 'end_offset': 7}]"
9767,ID_783410757052620800,"RT @Anrkiss: If you overspent on food for the hurricane, you can donate the leftovers to Haiti, please? Unsure how you do it tho, but pls c","[{'text': 'Haiti', 'type': 'Country', 'start_offset': 89, 'end_offset': 94}]"
